,name,score
1874,TGM2,-0.83529633
1875,CHRNB1,-0.83579105
1876,RBX1,-0.8358781
1877,SFRP4,-0.8358903
1878,ATG7,-0.836442
1879,SLC27A4,-0.8364484
1880,HIRA,-0.83646137
1881,HNRNPA3,-0.8366172
1882,LAMA1,-0.8366769
1883,S100A12,-0.83678883
1884,NCK1,-0.83684033
1885,HTR2C,-0.8368723
1886,ADH7,-0.83706594
1887,WNK2,-0.8372376
1888,ARID4B,-0.83727866
1889,PARD6B,-0.8373232
1890,PER2,-0.83737236
1891,MAPRE1,-0.8376482
1892,LOXL1,-0.8376898
1893,ANK1,-0.8376925
1894,EPN1,-0.8378226
1895,TLE3,-0.837974
1896,RPE65,-0.838064
1897,NUP188,-0.83809346
1898,HPGDS,-0.8382328
1899,FZD10,-0.8383612
1900,BIRC5,-0.8386695
1901,SUV39H1,-0.83868027
1902,PCDHB11,-0.8390207
1903,ADRM1,-0.83919007
1904,CNR1,-0.8392108
1905,RAMP3,-0.83923656
1906,GH2,-0.8396559
1907,IL3RA,-0.83994466
1908,CDC42EP5,-0.8400647
1909,NRXN1,-0.8410384
1910,ADD1,-0.84117633
1911,TNFRSF1A,-0.84141874
1912,FOXH1,-0.8417073
1913,ASS1,-0.84221935
1914,KIF5A,-0.84223
1915,AJUBA,-0.8422687
1916,GNA12,-0.8427589
1917,EXOC7,-0.84281826
1918,PTPN1,-0.84319514
1919,CAMK4,-0.84332895
1920,MRPL17,-0.8436379
1921,DNAH6,-0.8437581
1922,ZFYVE9,-0.8437725
1923,PAPPA,-0.843852
1924,TLN2,-0.8441181
1925,RANGAP1,-0.84426117
1926,ACKR3,-0.84467554
1927,ITGA8,-0.84478045
1928,NR2C2,-0.8452685
1929,OXT,-0.8455456
1930,SEMA3A,-0.84582156
1931,RAMP2,-0.8460879
1932,TLR6,-0.84612894
1933,CFTR,-0.84624606
1934,LRRK2,-0.84636563
1935,MYH6,-0.84690315
1936,MED19,-0.84694964
1937,SMC4,-0.8473192
1938,CCK,-0.8476699
1939,MTIF2,-0.8476987
1940,GOLGA2,-0.8478236
1941,MCM7,-0.84787506
1942,DOK1,-0.84798
1943,RPL37A,-0.8481156
1944,GYS2,-0.8481727
1945,EIF3J,-0.84817934
1946,MAP1B,-0.84831744
1947,SHC2,-0.8483197
1948,CD163,-0.84841365
1949,PDGFD,-0.8484624
1950,DPYSL4,-0.8485431
1951,CDK5,-0.8488906
1952,EFNA5,-0.8489661
1953,PARD3,-0.84922266
1954,HSP90B1,-0.84940416
1955,CYBB,-0.84985876
1956,CHRM2,-0.8501246
1957,PDE3A,-0.85096884
1958,GSTM5,-0.8510504
1959,CITED1,-0.8510687
1960,KLRK1,-0.85143995
1961,ELL2,-0.8519025
1962,PCDHB15,-0.8521686
1963,UBE4B,-0.8522437
1964,PDE1A,-0.8523163
1965,NMU,-0.8524713
1966,PDE1C,-0.8526406
1967,DIAPH1,-0.8530421
1968,RPL23,-0.85329837
1969,GREM2,-0.85338974
1970,GRM3,-0.85339624
1971,JAM2,-0.85411024
1972,NCAPD3,-0.85424787
1973,LAMA5,-0.85446924
1974,MYH2,-0.85476017
1975,PSMC2,-0.85499215
1976,VMP1,-0.8551329
1977,HNRNPD,-0.85514754
1978,ZNF189,-0.8553245
1979,NCSTN,-0.8555477
1980,SEC24C,-0.85573596
1981,ST8SIA4,-0.85584897
1982,AMPH,-0.85596466
1983,MRPL22,-0.85619336
1984,STAG3,-0.8562758
1985,SRSF2,-0.85636085
1986,ATG9B,-0.856551
1987,HLA-DPA1,-0.8572132
1988,NGFR,-0.8572846
1989,DYNC1LI2,-0.85769874
1990,WDR12,-0.8577245
1991,DLL4,-0.85829026
1992,KIF2A,-0.85853964
1993,GAA,-0.85867256
1994,CXCL8,-0.8587157
1995,ATF4,-0.85888034
1996,CEP250,-0.8591814
1997,GRIA2,-0.8592121
1998,STX6,-0.8592369
1999,TNFSF13,-0.8595155
2000,PELI1,-0.85965806
2001,CNIH3,-0.8600157
2002,NELFA,-0.8600493
2003,TRPC5,-0.86033505
2004,TAS1R2,-0.86046475
2005,CTLA4,-0.86052114
2006,MRPL19,-0.8605218
2007,AKR1C2,-0.8608115
2008,NMUR2,-0.86094326
2009,CX3CL1,-0.8611846
2010,TAF2,-0.8613655
2011,TIMP1,-0.8617237
2012,OXA1L,-0.86202455
2013,TCF4,-0.8620391
2014,F2RL2,-0.86264086
2015,FRAS1,-0.86271685
2016,CCR2,-0.86272424
2017,PCSK6,-0.8630366
2018,COL23A1,-0.8634626
2019,MYLK2,-0.86361504
2020,PCDHA3,-0.8642159
2021,ACE2,-0.86425894
2022,RAG2,-0.8644145
2023,SNX2,-0.86446553
2024,FGF13,-0.8646019
2025,KLKB1,-0.8647005
2026,ANAPC1,-0.8647764
2027,IL10RA,-0.86494714
2028,CUL1,-0.86517316
2029,RNF41,-0.865174
2030,EIF2S2,-0.8655057
2031,RHOQ,-0.8658607
2032,CD1A,-0.8659947
2033,IFNA14,-0.86606044
2034,HTR2B,-0.86660475
2035,SNW1,-0.86670524
2036,CPT1A,-0.8667469
2037,THRA,-0.86679286
2038,DNAH1,-0.86694616
2039,RPL18,-0.86732984
2040,EXOC4,-0.86743087
2041,PTH,-0.86758643
2042,COPRS,-0.86780095
2043,NFIX,-0.8679948
2044,CNTRL,-0.8684347
2045,EIF4H,-0.8690575
2046,MAP1LC3A,-0.869386
2047,CARD6,-0.8693964
2048,SORT1,-0.86969405
2049,OTUD7A,-0.86985016
2050,COL9A1,-0.8699994
2051,CENPH,-0.87032896
2052,RPL6,-0.87039906
2053,PIWIL1,-0.8705192
2054,PRPF40A,-0.87081546
2055,BCHE,-0.8708188
2056,CYP2C18,-0.87116385
2057,LHFPL5,-0.8713991
2058,COL7A1,-0.8716788
2059,ITGA11,-0.8718124
2060,CUL5,-0.8719669
2061,ATP7A,-0.8723455
2062,ALDH3B1,-0.8723933
2063,CCR3,-0.87253
2064,ANGPT4,-0.8726015
2065,ABCC2,-0.8728552
2066,STXBP4,-0.8731268
2067,ROBO2,-0.8733404
2068,DVL1,-0.8733964
2069,MYH14,-0.8737149
2070,NPFFR1,-0.8739626
2071,BCL2L11,-0.8743274
2072,EDNRB,-0.87434214
2073,PREX1,-0.87436885
2074,MMP17,-0.87443715
2075,COPS7B,-0.87481475
2076,CX3CR1,-0.8748331
2077,APOA1,-0.8750165
2078,SERPINB6,-0.8751147
2079,KAT7,-0.87524277
2080,AGTR1,-0.8756804
2081,RPL35,-0.87571555
2082,DUSP10,-0.8757367
2083,RIMS1,-0.875768
2084,HSD17B1,-0.87590694
2085,RCOR1,-0.8764403
2086,ZBED1,-0.8764503
2087,SAFB,-0.8766165
2088,CITED2,-0.87667555
2089,PREP,-0.8768448
2090,CACNA1B,-0.8769436
2091,CLOCK,-0.8772418
2092,SPDL1,-0.87724704
2093,MSTN,-0.87730765
2094,NACA,-0.87771225
2095,ZNF556,-0.87786674
2096,MGST1,-0.8779281
2097,DBNL,-0.8780136
2098,INHBB,-0.8780909
2099,GNA13,-0.87828046
2100,ANO3,-0.87856245
2101,BAK1,-0.8786048
2102,CLIP1,-0.87869436
2103,IL15,-0.8790496
2104,ADAM12,-0.8792016
2105,CBLC,-0.87934357
2106,TSLP,-0.87948227
2107,MMP14,-0.87953264
2108,NBR1,-0.8795758
2109,SRI,-0.8796393
2110,INTS8,-0.8796814
2111,ACTR1A,-0.8797509
2112,KLHL9,-0.88005275
2113,SEC24A,-0.88016146
2114,UPF1,-0.8801932
2115,RASSF2,-0.8802509
2116,CDSN,-0.8803274
2117,MTTP,-0.88057154
2118,CD3G,-0.881015
2119,IFNA7,-0.8810398
2120,RXFP3,-0.88104177
2121,YEATS4,-0.8811825
2122,CDCA5,-0.88126606
2123,SPI1,-0.88131285
2124,C2,-0.881408
2125,MMP11,-0.8815728
2126,TRDN,-0.8816015
2127,HIPK2,-0.8825696
2128,ZYX,-0.8827727
2129,PLS1,-0.88324046
2130,ZNF567,-0.8832601
2131,IL33,-0.8832608
2132,PI4KA,-0.8834761
2133,KPNA5,-0.88377625
2134,ZNF669,-0.8838124
2135,CD3E,-0.8840706
2136,NDUFV2,-0.8842211
2137,USP33,-0.8846517
2138,CNOT1,-0.8847254
2139,KRT16,-0.8847614
2140,MYT1,-0.8848066
2141,DCTN1,-0.8849325
2142,ITPR1,-0.8850774
2143,PTH2R,-0.88554925
2144,ZFP82,-0.88566786
2145,SRF,-0.8856711
2146,CENPE,-0.88609177
2147,GRK5,-0.88613325
2148,U2AF1,-0.88659436
2149,DPY30,-0.88670605
2150,RALGDS,-0.88673425
2151,DNAJA1,-0.8868477
2152,KNG1,-0.88703585
2153,PRKAG1,-0.88781816
2154,RAB11A,-0.88782054
2155,COG3,-0.8882702
2156,BACE1,-0.8886537
2157,LIN37,-0.8889677
2158,ROR2,-0.8893688
2159,LEP,-0.8897144
2160,DYRK2,-0.8898123
2161,KRT15,-0.8901026
2162,MED22,-0.89038974
2163,LAMA3,-0.8904937
2164,PRDM9,-0.8905284
2165,SLC34A2,-0.89088154
2166,NUP62,-0.890953
2167,RFXANK,-0.89103556
2168,LRP5,-0.89107674
2169,PPARGC1B,-0.8918385
2170,CLDN17,-0.8920769
2171,PDX1,-0.8924692
2172,HTT,-0.8925515
2173,PFKP,-0.8926068
2174,CPSF3,-0.8930722
2175,BST1,-0.89330155
2176,NDUFS3,-0.8934333
2177,TUBA4A,-0.89358634
2178,RNF139,-0.8936286
2179,MSN,-0.89417887
2180,ACTR10,-0.8942695
2181,NLGN4X,-0.89429766
2182,UCP1,-0.89439917
2183,HSBP1,-0.8947954
2184,HSPA2,-0.895117
2185,DNER,-0.8957906
2186,GPR83,-0.89584273
2187,ELP3,-0.89586
2188,RAB1A,-0.89593
2189,TPM2,-0.89596397
2190,DCTN4,-0.8964763
2191,COL1A1,-0.89668274
2192,ZNF765,-0.8968285
2193,KRT23,-0.896836
2194,RPS6,-0.8971534
2195,SYNJ2,-0.89733106
2196,GTF2E1,-0.8973864
2197,TIMM17B,-0.8975404
2198,PHLPP2,-0.89755267
2199,EGLN3,-0.8977215
2200,KRIT1,-0.8977852
2201,STIP1,-0.8978462
2202,HKDC1,-0.89795256
2203,TRHR,-0.8983193
2204,GPNMB,-0.8983361
2205,TRIOBP,-0.89852023
2206,EHHADH,-0.89886194
2207,DSP,-0.89903307
2208,MRGBP,-0.8993333
2209,CRTC1,-0.8995311
2210,PLA2G1B,-0.9000589
2211,ABCB7,-0.9002084
2212,MLLT3,-0.9003692
2213,PDHA2,-0.90056163
2214,TUBG1,-0.9005901
2215,NDUFB5,-0.9005914
2216,APPL1,-0.9006602
2217,FBXL7,-0.9006656
2218,MYO9B,-0.90070987
2219,IFNA8,-0.9008729
2220,UBN1,-0.90129155
2221,PPP3CC,-0.90142804
2222,PCSK2,-0.9016649
2223,LSP1,-0.9021618
2224,IFNB1,-0.9024024
2225,GPAA1,-0.90250635
2226,CACNA1D,-0.9025286
2227,SAV1,-0.9026186
2228,FCN3,-0.9027327
2229,DMPK,-0.90302706
2230,RAPGEF3,-0.9032108
2231,ZNF600,-0.9041733
2232,CRTC2,-0.9043738
2233,TLR8,-0.9044352
2234,GNAZ,-0.904947
2235,HSPD1,-0.90495396
2236,DLGAP5,-0.9050072
2237,E4F1,-0.9052577
2238,FANCC,-0.90548325
2239,KNTC1,-0.9055849
2240,JAM3,-0.90584916
2241,SUFU,-0.90588665
2242,SSH3,-0.9059565
2243,ELP4,-0.9059717
2244,LAMC3,-0.9061906
2245,CEP290,-0.9063277
2246,AURKC,-0.906354
2247,RPL7,-0.9063789
2248,KLC4,-0.9064434
2249,GRB14,-0.9064777
2250,SUPT16H,-0.9066105
2251,HNRNPU,-0.90689135
2252,RASGRP4,-0.90720195
2253,PAQR5,-0.9072428
2254,FOXF1,-0.9079447
2255,HPN,-0.9082627
2256,SOCS5,-0.90848356
2257,MSL2,-0.90859395
2258,GTSE1,-0.9086146
2259,CLASP1,-0.90897983
2260,TRH,-0.90909815
2261,CYP2A6,-0.90939283
2262,SUMO3,-0.9095997
2263,HMGCS2,-0.9102227
2264,CFL2,-0.9102389
2265,DRD1,-0.91028863
2266,ANPEP,-0.9103579
2267,SLC25A22,-0.91042286
2268,CCNA1,-0.91053945
2269,IFNAR2,-0.91099644
2270,IL22,-0.9111309
2271,ANO1,-0.9112161
2272,B3GAT1,-0.91155195
2273,C1S,-0.9118491
2274,PSENEN,-0.9126198
2275,FUS,-0.91324997
2276,PPFIA3,-0.91345626
2277,NTNG1,-0.91382426
2278,TFPT,-0.914217
2279,MBD2,-0.91439056
2280,CBX8,-0.91445047
2281,CYTH4,-0.9147539
2282,GADD45B,-0.9152759
2283,PRKAA1,-0.9153645
2284,IPPK,-0.9159959
2285,PTGFR,-0.91620415
2286,ARHGAP35,-0.9167094
2287,MLKL,-0.91715145
2288,PGK1,-0.91722155
2289,CFL1,-0.917301
2290,KDELR3,-0.9175577
2291,OR4X1,-0.91759604
2292,VEGFB,-0.9176356
2293,SPIC,-0.9183379
2294,RRAS2,-0.9183596
2295,RHOBTB2,-0.91849566
2296,LY6G6C,-0.91864306
2297,CNTN1,-0.919785
2298,SYMPK,-0.920077
2299,CDKN2C,-0.9201248
2300,COPS5,-0.9201605
2301,FZD4,-0.9207196
2302,BCL3,-0.92100245
2303,IL17F,-0.92108756
2304,PPP4R2,-0.92122334
2305,ZWILCH,-0.9215098
2306,CLDN11,-0.92151165
2307,FBN2,-0.9218914
2308,IL23R,-0.9220958
2309,CEP131,-0.92217237
2310,MMP12,-0.92251444
2311,TPCN2,-0.92251986
2312,WIPI2,-0.9228069
2313,GRM8,-0.92311907
2314,TXNRD1,-0.9231491
2315,BRD2,-0.92326045
2316,ST8SIA2,-0.9232754
2317,CDH13,-0.9234374
2318,GNG4,-0.9235959
2319,GCM1,-0.9242107
2320,PRKAR2B,-0.92469287
2321,MAML3,-0.92495936
2322,RIMS2,-0.92505974
2323,SFRP2,-0.92509127
2324,GGA3,-0.92529064
2325,PIK3R5,-0.9254797
2326,OPHN1,-0.92555237
2327,PPM1L,-0.925653
2328,CAPZA1,-0.92573375
2329,LTBR,-0.92576295
2330,IFNW1,-0.9258198
2331,METAP2,-0.9258974
2332,EFNA3,-0.92596215
2333,PIK3R4,-0.9261739
2334,PHLPP1,-0.9263504
2335,POMGNT1,-0.9265005
2336,PER3,-0.92664033
2337,RPLP0,-0.9266844
2338,SLC6A3,-0.9268339
2339,APBB2,-0.92690116
2340,ARHGDIA,-0.9269309
2341,COL4A6,-0.9271677
2342,INTS6,-0.927582
2343,VPS28,-0.9281841
2344,FHOD1,-0.9282734
2345,KHDRBS2,-0.92836857
2346,SKA2,-0.9284375
2347,PCDHGB3,-0.92852926
2348,EPHA8,-0.9290688
2349,EPHB4,-0.9294631
2350,TYRP1,-0.9296279
2351,MED10,-0.92976743
2352,HNRNPH1,-0.931058
2353,PTPRJ,-0.93135834
2354,MSRB3,-0.93146324
2355,KRT13,-0.93153065
2356,EPM2A,-0.9319574
2357,FPR2,-0.9320057
2358,INTS3,-0.9320566
2359,ATF2,-0.932147
2360,KIRREL1,-0.9323432
2361,TNNT3,-0.9324526
2362,FAM20C,-0.9328812
2363,TAF1D,-0.93322307
2364,ZWINT,-0.9334062
2365,ZNF467,-0.93374467
2366,PLCG2,-0.9339094
2367,TUBB4B,-0.93397045
2368,MYO5B,-0.9341281
2369,SP100,-0.93419415
2370,CD80,-0.93437594
2371,KRT10,-0.9351244
2372,SRSF9,-0.93543476
2373,C3AR1,-0.93552524
2374,EBNA1BP2,-0.9355836
2375,EID3,-0.9356244
2376,HNRNPA2B1,-0.93584937
2377,LMNB1,-0.93614024
2378,PSEN2,-0.9362845
2379,SETD7,-0.9364168
2380,CEP63,-0.9365571
2381,SMURF2,-0.9365845
2382,TRAT1,-0.93683845
2383,FZD1,-0.93693167
2384,DCP2,-0.93712825
2385,MRPL16,-0.9371352
2386,CHRM3,-0.93720865
2387,CLEC4E,-0.9374606
2388,CD1D,-0.93757296
2389,IL1R1,-0.9376773
2390,XYLT1,-0.938011
2391,GRK1,-0.9383165
2392,HCFC1,-0.93845075
2393,MCM6,-0.9387848
2394,VCL,-0.938914
2395,ARHGDIB,-0.9389561
2396,GRK7,-0.93899375
2397,RNF168,-0.9397459
2398,RNPS1,-0.93978566
2399,RIPOR2,-0.93981075
2400,TRADD,-0.94027394
2401,MYL7,-0.940304
2402,SYNJ1,-0.94072396
2403,CHRNA3,-0.9409329
2404,GEMIN2,-0.940955
2405,WASF1,-0.94097906
2406,A2M,-0.9411118
2407,ACAA1,-0.9412446
2408,LYPD3,-0.94134283
2409,TNFSF11,-0.94140345
2410,CHKA,-0.94164354
2411,CSF2RA,-0.9417596
2412,OPCML,-0.94233125
2413,TTK,-0.9426508
2414,ORC1,-0.94271636
2415,ATP6V0B,-0.9427376
2416,HMGCS1,-0.9428012
2417,RCHY1,-0.942879
2418,E2F5,-0.94289654
2419,STARD13,-0.9429665
2420,TLE1,-0.9429973
2421,SKI,-0.94351697
2422,PACSIN1,-0.94408274
2423,C6,-0.9441471
2424,TGOLN2,-0.94415754
2425,COL6A1,-0.9442332
2426,ZNF808,-0.9443477
2427,FBXO45,-0.94461375
2428,CPSF2,-0.9447186
2429,APC2,-0.94517547
2430,SOS2,-0.94519967
2431,NOX1,-0.9452345
2432,ILKAP,-0.9452505
2433,IRF9,-0.9454093
2434,UBE3A,-0.9456272
2435,SRSF5,-0.94568306
2436,KCNJ5,-0.9459099
2437,DCAF8,-0.94594353
2438,ANO6,-0.9460232
2439,GRP,-0.94615984
2440,ZNF471,-0.94619447
2441,SRSF3,-0.9464752
2442,TRIM59,-0.94647855
2443,IGFBP4,-0.9471328
2444,FAM120B,-0.947424
2445,CLEC4M,-0.94763184
2446,PLXNA4,-0.94773245
2447,CYP7B1,-0.9480712
2448,TYR,-0.94851524
2449,KDM4A,-0.9485273
2450,ZNF41,-0.948747
2451,ARHGAP11A,-0.94879913
2452,CEBPB,-0.94902974
2453,PROKR2,-0.94904166
2454,PTN,-0.94932157
2455,VEGFD,-0.9493866
2456,WDR3,-0.94966984
2457,TLR2,-0.9497404
2458,ZNF606,-0.94988084
2459,SEMA3C,-0.9500366
2460,CEP78,-0.9501807
2461,CGNL1,-0.95021695
2462,IFNLR1,-0.95033556
2463,CARD10,-0.9503543
2464,ZNF791,-0.95084363
2465,PPIF,-0.95095617
2466,GNAO1,-0.95099944
2467,PYGB,-0.95112514
2468,DCAF16,-0.9511886
2469,RPL12,-0.9513376
2470,SRGAP1,-0.9518239
2471,ADAR,-0.9522194
2472,COX6A2,-0.9523633
2473,HEYL,-0.9524784
2474,PAFAH1B1,-0.95268226
2475,ERLIN2,-0.9528112
2476,PPIA,-0.95300835
2477,CCL15,-0.95301956
2478,POLR2K,-0.9533182
2479,ZNF10,-0.9533324
2480,HIPK3,-0.9534407
2481,SUPT20H,-0.9535199
2482,LMO7,-0.9537867
2483,CSNK1G1,-0.95386744
2484,FFAR3,-0.95436925
2485,SPHK1,-0.95440406
2486,WNT2,-0.95442635
2487,GRIN2A,-0.9544402
2488,PPP1R14B,-0.95528555
2489,CRYAB,-0.9561634
2490,GSTA3,-0.9566302
2491,EFNB3,-0.9566388
2492,PRC1,-0.95667094
2493,GTF2H5,-0.95685726
2494,CCR1,-0.95704484
2495,SLC44A5,-0.95785075
2496,ASB16,-0.9579732
2497,BST2,-0.9581664
2498,PLN,-0.9582327
2499,MED13L,-0.95839196
2500,EAF2,-0.9584399
2501,FBP2,-0.9584934
2502,CLCA4,-0.95851344
2503,SLC22A5,-0.9585891
2504,TUBB8,-0.9589467
2505,BUB1,-0.95894724
2506,FUCA2,-0.9592336
2507,TUBA1B,-0.9593248
2508,RBL2,-0.95942545
2509,F2R,-0.9594634
2510,ADRA1A,-0.95980215
2511,L3MBTL2,-0.9600865
2512,PSMC4,-0.9601612
2513,ZNF331,-0.960344
2514,UGT2B11,-0.9604773
2515,STRC,-0.9613469
2516,AGTR2,-0.9613555
2517,IVL,-0.961644
2518,MOB1B,-0.96175987
2519,HRH4,-0.96183205
2520,ATP6V1G2,-0.9619282
2521,KIR2DL3,-0.96201366
2522,OPN4,-0.96215004
2523,COL2A1,-0.9622445
2524,IGFBP7,-0.9627871
2525,CDK1,-0.9628493
2526,ITGA5,-0.9630344
2527,DTL,-0.9631433
2528,TIMP3,-0.9632735
2529,FGF5,-0.96336985
2530,NR6A1,-0.9634986
2531,ADRA2C,-0.9637744
2532,SFRP1,-0.9640026
2533,CEACAM5,-0.96421385
2534,HES4,-0.96436167
2535,ZNF461,-0.96441287
2536,P2RY4,-0.9644267
2537,LAMC2,-0.9645641
2538,NUP160,-0.96472603
2539,ATF1,-0.9647376
2540,AFDN,-0.96474785
2541,TEP1,-0.9647594
2542,HS3ST1,-0.96478605
2543,KRT27,-0.96513385
2544,MAP3K3,-0.96514004
2545,PLAT,-0.9653764
2546,PTTG1,-0.96550655
2547,TAF1,-0.96600795
2548,MAGI2,-0.9660371
2549,CDK5RAP2,-0.96613455
2550,EFNA4,-0.9661495
2551,ZNF337,-0.96618265
2552,STAP1,-0.96637726
2553,COMP,-0.96646506
2554,IL17A,-0.96681863
2555,SEMA4D,-0.96683925
2556,SLK,-0.9668415
2557,EHMT1,-0.9668723
2558,PDE4B,-0.96717286
2559,NFIL3,-0.96733075
2560,EIF2B4,-0.9688719
2561,ACACB,-0.9691674
2562,LIMK2,-0.9694553
2563,CD47,-0.96955854
2564,CDK2,-0.96966773
2565,AGT,-0.9701249
2566,RARB,-0.97025704
2567,NEFM,-0.97025824
2568,EDNRA,-0.97037154
2569,ANAPC7,-0.9704805
2570,NPM1,-0.97057027
2571,MAFA,-0.97072095
2572,BICD1,-0.9707763
2573,RALBP1,-0.97112066
2574,NOD2,-0.9712208
2575,FOXL2,-0.97125286
2576,HNRNPC,-0.97139066
2577,FIS1,-0.9718089
2578,TGM1,-0.9723797
2579,EVC2,-0.9725329
2580,NSD2,-0.972573
2581,FCN2,-0.97271365
2582,TNFSF18,-0.97273415
2583,FGF16,-0.97281367
2584,UBE2C,-0.972841
2585,CLTA,-0.97350025
2586,HLA-DPB1,-0.97357243
2587,SMO,-0.97372085
2588,LPL,-0.973862
2589,GABARAPL1,-0.9741728
2590,NOG,-0.97431403
2591,EEF1A2,-0.9744478
2592,KIF20A,-0.97513634
2593,ASB8,-0.97577375
2594,SYDE2,-0.97580886
2595,PLK4,-0.97585374
2596,PRPF19,-0.97603315
2597,CACNA1C,-0.9762044
2598,DNM3,-0.9763348
2599,ATP6V1G3,-0.97633576
2600,CACNB1,-0.9763689
2601,STAT4,-0.9763768
2602,SEC13,-0.97639686
2603,RUVBL2,-0.97663975
2604,PFKFB1,-0.97667956
2605,CDT1,-0.97737724
2606,SNRPA1,-0.97763467
2607,CPT1C,-0.9776539
2608,SLC9A1,-0.97776157
2609,KCNIP3,-0.97776467
2610,RSC1A1,-0.97776896
2611,DEFA1,-0.9777834
2612,PLAUR,-0.9778959
2613,AP1B1,-0.9780474
2614,PPP1R1B,-0.97820836
2615,ACTN1,-0.97893316
2616,LCE3D,-0.97898716
2617,TLL1,-0.9790106
2618,DOCK10,-0.9790533
2619,TERF2,-0.979512
2620,SLC25A18,-0.97957516
2621,MORF4L2,-0.9796729
2622,PCDHA11,-0.9797657
2623,SARNP,-0.98004705
2624,NEUROG3,-0.98021317
2625,COG8,-0.9810524
2626,SIKE1,-0.98135215
2627,WNT6,-0.981438
2628,RAG1,-0.98145133
2629,CXCR2,-0.9817583
2630,AGL,-0.98179215
2631,TNFSF9,-0.9818892
2632,SGMS1,-0.98196584
2633,IRF2,-0.9819722
2634,DUSP7,-0.982218
2635,TNFRSF11B,-0.9824918
2636,SPC24,-0.9826825
2637,TRIM36,-0.98282176
2638,ZNF225,-0.9830658
2639,PPP2R2C,-0.9832068
2640,NUP50,-0.9832601
2641,LMAN1,-0.9833474
2642,LSM2,-0.9836559
2643,GRIA3,-0.98369426
2644,TAF4B,-0.98397595
2645,PGAP1,-0.9839962
2646,CKS1B,-0.98415977
2647,SORBS1,-0.98427135
2648,SERPINE1,-0.9847393
2649,NDST1,-0.9848035
2650,ABCF2,-0.98561555
2651,SERPINB10,-0.9856658
2652,KRT26,-0.98593646
2653,FZD8,-0.98613554
2654,ARSI,-0.9863327
2655,TERF2IP,-0.9868819
2656,CKAP5,-0.98703116
2657,CAV2,-0.987387
2658,ATF6B,-0.9874425
2659,NOL9,-0.98744875
2660,CSGALNACT2,-0.98769736
2661,CFLAR,-0.9877971
2662,SLC25A6,-0.98780376
2663,WWP1,-0.9880726
2664,CYP27A1,-0.9881876
2665,PTPN5,-0.9891189
2666,RGS19,-0.98929596
2667,AXL,-0.98945284
2668,UBE2S,-0.9894712
2669,KANSL3,-0.98966724
2670,ADAM9,-0.98972636
2671,BNIP3L,-0.98979217
2672,ADCY5,-0.98988795
2673,DCLRE1A,-0.9901228
2674,GEMIN4,-0.9905918
2675,HOXA7,-0.9907358
2676,CDHR1,-0.9910862
2677,PLD1,-0.9915889
2678,RPL36,-0.99181104
2679,RAD18,-0.99212694
2680,FGF12,-0.99235916
2681,FLNC,-0.9924758
2682,SNAI1,-0.9924934
2683,RNF19A,-0.99263924
2684,PYGM,-0.9928222
2685,KPNA1,-0.99311656
2686,F8,-0.9931307
2687,CHRNA7,-0.99316883
2688,SSTR3,-0.9934198
2689,P4HA2,-0.9935751
2690,FNTB,-0.9935792
2691,CXCL12,-0.9937355
2692,PCDHA6,-0.9937964
2693,SLIT1,-0.99387646
2694,EIF2AK4,-0.9940653
2695,GCM2,-0.9941537
2696,NPLOC4,-0.9946695
2697,SCG3,-0.99475104
2698,BGLAP,-0.9947993
2699,DDX52,-0.9950885
2700,ZNF98,-0.99517965
2701,ANAPC10,-0.99531364
2702,ECEL1,-0.99567527
2703,GNG12,-0.9958999
2704,ELP1,-0.9960119
2705,ABCA1,-0.9960926
2706,PIGK,-0.99620086
2707,DAAM1,-0.9963171
2708,KTN1,-0.9969511
2709,AMH,-0.99697685
2710,OPRK1,-0.9970913
2711,HTRA2,-0.9974174
2712,RAP2B,-0.9975438
2713,KRT14,-0.99760103
2714,APH1B,-0.99783534
2715,ZNF267,-0.9980201
2716,GTF2F1,-0.99802977
2717,NR2F1,-0.9983082
2718,UGT2A3,-0.9983427
2719,SEC31A,-0.99839973
2720,COL4A4,-0.9985037
2721,CNTN5,-0.9985072
2722,CLEC1B,-0.9989198
2723,RXFP1,-0.9990795
2724,TAOK3,-0.9991269
2725,ADH1B,-0.99915725
2726,SPPL2A,-0.99917
2727,EDC3,-0.9995393
2728,SARM1,-0.999671
2729,SNRPE,-0.9997571
2730,PSME3,-0.99988914
2731,DCLRE1C,-0.9999006
2732,KLHL3,-0.9999086
2733,TRIM32,-0.9999636
2734,CBX2,-0.9999683
2735,RPS26,-1.0002079
2736,ALPL,-1.0002385
2737,TXLNA,-1.000374
2738,BPI,-1.0011134
2739,LPIN2,-1.0011647
2740,IFNA2,-1.0012418
2741,HK1,-1.0013046
2742,ADCY6,-1.001367
2743,PARD6G,-1.0014786
2744,MYO7A,-1.001502
2745,PPP2R5B,-1.0015584
2746,IL7,-1.0018659
2747,TUBB,-1.0018817
2748,ATP6V1H,-1.001916
2749,POLB,-1.0019726
2750,GPR15,-1.00215
2751,PIK3C3,-1.0021789
2752,RAB3GAP2,-1.0026903
2753,DNAI2,-1.0026954
2754,LIPC,-1.0027812
2755,SRSF11,-1.0032132
2756,DNM1,-1.0033436
2757,HNF4A,-1.003542
2758,PSMB11,-1.0035666
2759,LEPR,-1.0036258
2760,LY6D,-1.0039287
2761,TPRN,-1.0039548
2762,ZMIZ1,-1.0041414
2763,TBP,-1.0044241
