,name,score
6204,IPO13,-35.069187
6205,SNAP23,-35.072094
6206,CYTH4,-35.073303
6207,KCNN1,-35.08032
6208,SDHA,-35.081505
6209,ARHGAP8,-35.081596
6210,YIPF4,-35.088253
6211,RAB3C,-35.09014
6212,NME6,-35.09025
6213,RELT,-35.098125
6214,ILKAP,-35.100094
6215,WIF1,-35.101223
6216,CHRNA2,-35.10348
6217,DPF2,-35.10458
6218,SKA1,-35.10523
6219,KRT4,-35.107586
6220,CLDN4,-35.113594
6221,SF3B2,-35.12183
6222,RPS9,-35.128895
6223,PRPF18,-35.13142
6224,SDAD1,-35.131733
6225,ATF6,-35.134834
6226,HLA-DOA,-35.141087
6227,EEF1G,-35.14172
6228,MAGED1,-35.142418
6229,PIAS2,-35.144814
6230,ATL1,-35.1455
6231,ZNF551,-35.14597
6232,CHKB,-35.14687
6233,DYRK1B,-35.147114
6234,TAP2,-35.14757
6235,GFPT1,-35.14957
6236,RPS3,-35.14965
6237,ADH1B,-35.150555
6238,SRP19,-35.15411
6239,MMP15,-35.155586
6240,SPINT2,-35.15647
6241,IL27RA,-35.15664
6242,PPP1R3F,-35.16212
6243,OR2S2,-35.163322
6244,KLHL21,-35.16528
6245,CDYL,-35.17065
6246,FAH,-35.17159
6247,NUP88,-35.172546
6248,GOT2,-35.17418
6249,IARS2,-35.175102
6250,NAT10,-35.17718
6251,GPD2,-35.181004
6252,SNRPA,-35.181866
6253,SRD5A3,-35.182537
6254,HGFAC,-35.184864
6255,PELI1,-35.18782
6256,ARRDC3,-35.18957
6257,ACSL3,-35.19252
6258,VASP,-35.200443
6259,SNAPC4,-35.200787
6260,CBR1,-35.203373
6261,RGS20,-35.205925
6262,VIP,-35.211494
6263,RHOJ,-35.211674
6264,CLVS1,-35.21213
6265,STK10,-35.216408
6266,LAMTOR4,-35.22011
6267,MYH8,-35.22108
6268,FDPS,-35.227493
6269,BLOC1S6,-35.22834
6270,MSL2,-35.230015
6271,NFX1,-35.233566
6272,ZNF506,-35.234264
6273,RPL35,-35.235615
6274,GALNT11,-35.236835
6275,CHRNB1,-35.2374
6276,EDN3,-35.237614
6277,ZNF311,-35.238182
6278,TMF1,-35.240715
6279,EXOSC2,-35.24568
6280,SYCE2,-35.246273
6281,APOBEC3G,-35.246468
6282,UBXN1,-35.247334
6283,RAD51B,-35.2488
6284,BDH1,-35.250347
6285,CENPW,-35.25672
6286,SYCP3,-35.257977
6287,CHRM4,-35.26073
6288,PCYOX1L,-35.26094
6289,CRISP2,-35.262962
6290,UCHL3,-35.263443
6291,GABPB1,-35.264957
6292,PDSS2,-35.267193
6293,GRWD1,-35.280945
6294,GALE,-35.28107
6295,BCKDHB,-35.28464
6296,PIP4K2B,-35.28633
6297,ASAH1,-35.286495
6298,OOEP,-35.288563
6299,CCL25,-35.291397
6300,CYP2J2,-35.29205
6301,THRSP,-35.294395
6302,SRSF2,-35.296032
6303,MYL3,-35.296593
6304,GRP,-35.29854
6305,OR7G3,-35.30148
6306,AFMID,-35.302296
6307,EIF4H,-35.30237
6308,WNT6,-35.303894
6309,ALDH9A1,-35.30503
6310,C2CD2,-35.30521
6311,ZDHHC21,-35.307713
6312,BCL3,-35.307896
6313,SRPK1,-35.31348
6314,HSPA9,-35.31687
6315,SPDYA,-35.318726
6316,RHBDF1,-35.318768
6317,RGS4,-35.31977
6318,ATF4,-35.323124
6319,PTGER3,-35.32354
6320,INTS4,-35.325264
6321,CLVS2,-35.325317
6322,GALC,-35.331463
6323,TRIM32,-35.33419
6324,NTS,-35.33874
6325,GYG1,-35.341732
6326,FUT4,-35.34335
6327,ZKSCAN5,-35.346363
6328,RRAS2,-35.346474
6329,P2RY2,-35.347088
6330,ERGIC2,-35.34718
6331,DUSP9,-35.351624
6332,SYNPR,-35.35708
6333,DNAJB9,-35.35881
6334,CLDN22,-35.36239
6335,KRT8,-35.369503
6336,DDX24,-35.370743
6337,PGM2,-35.37165
6338,RAB11A,-35.371773
6339,SSR1,-35.376415
6340,KIF7,-35.377766
6341,GNL3,-35.37914
6342,SLCO4C1,-35.383377
6343,CD101,-35.38424
6344,TNFRSF6B,-35.385036
6345,MRPL22,-35.385098
6346,ZNF792,-35.389294
6347,CTSK,-35.392788
6348,RRM2B,-35.393272
6349,EHD1,-35.393696
6350,MMP12,-35.39622
6351,HOXB7,-35.397327
6352,ZNF467,-35.399918
6353,TCEA3,-35.403194
6354,GOLGA5,-35.40347
6355,ALKBH5,-35.411587
6356,ZNF234,-35.41213
6357,KATNA1,-35.415157
6358,NUP93,-35.42103
6359,ZRSR2,-35.421753
6360,STRIP1,-35.432693
6361,CACNG6,-35.436264
6362,ZIM3,-35.43915
6363,MLNR,-35.44219
6364,HTR5A,-35.44497
6365,BTN2A1,-35.446255
6366,SLC30A6,-35.446854
6367,CHRDL1,-35.447517
6368,SLC2A5,-35.447575
6369,HTRA2,-35.449245
6370,PSTPIP1,-35.45282
6371,MAU2,-35.459827
6372,HSD17B4,-35.46096
6373,ZNF101,-35.465786
6374,MGAT4B,-35.465797
6375,SLC5A6,-35.477592
6376,TSHR,-35.47981
6377,CHRND,-35.479874
6378,MAP1S,-35.48115
6379,DMTN,-35.481934
6380,GDA,-35.484123
6381,TPM4,-35.488277
6382,LDHC,-35.49192
6383,MCF2L,-35.501675
6384,DNM1L,-35.503044
6385,MTM1,-35.50323
6386,RNF14,-35.50333
6387,GGA2,-35.50442
6388,ATPAF2,-35.507095
6389,NMD3,-35.51582
6390,TNFRSF4,-35.516323
6391,ABCB6,-35.51681
6392,SLC12A3,-35.51893
6393,SCYL2,-35.520645
6394,TIGIT,-35.521236
6395,GPI,-35.52244
6396,ASIC3,-35.522747
6397,ASCC1,-35.52385
6398,ARHGDIA,-35.527653
6399,ITM2B,-35.53331
6400,CPD,-35.533916
6401,MAGT1,-35.53957
6402,PFKFB3,-35.540413
6403,IFIT1,-35.542995
6404,USP4,-35.545673
6405,MC4R,-35.54601
6406,VTCN1,-35.54672
6407,AFTPH,-35.547504
6408,NLRX1,-35.54948
6409,LCLAT1,-35.551525
6410,BTF3L4,-35.55347
6411,RGS18,-35.55648
6412,LRSAM1,-35.56262
6413,TNFSF9,-35.563965
6414,USF1,-35.564777
6415,YEATS4,-35.566097
6416,PEX12,-35.569927
6417,SPNS3,-35.571896
6418,TAF1A,-35.57535
6419,PIGS,-35.580685
6420,CD5,-35.58146
6421,CCT7,-35.59033
6422,PPAT,-35.590626
6423,COG7,-35.591274
6424,MDFIC,-35.592068
6425,SAR1A,-35.595226
6426,PDGFA,-35.597134
6427,POMGNT1,-35.597694
6428,PI4K2B,-35.599533
6429,DPAGT1,-35.59961
6430,AKAP3,-35.5999
6431,RPS15A,-35.60175
6432,MCU,-35.60182
6433,ERP44,-35.60974
6434,VPS4A,-35.610733
6435,FTO,-35.61417
6436,RAE1,-35.61562
6437,NUMB,-35.61616
6438,PCOLCE2,-35.616707
6439,ZNF443,-35.61678
6440,GTF2F2,-35.617973
6441,TK2,-35.618023
6442,IL1RL2,-35.62373
6443,RNF19B,-35.62396
6444,NAA20,-35.628563
6445,ZNF253,-35.629066
6446,PMPCB,-35.62945
6447,TKT,-35.629543
6448,SFRP5,-35.63092
6449,EPC2,-35.631798
6450,RPS12,-35.632423
6451,AMN,-35.634007
6452,DAG1,-35.636723
6453,COMMD10,-35.64367
6454,NOG,-35.643677
6455,KCNJ1,-35.644043
6456,NMNAT3,-35.646812
6457,KRT1,-35.647438
6458,PIPOX,-35.647884
6459,CALCA,-35.64828
6460,LAIR1,-35.64888
6461,CHP2,-35.649612
6462,UBL4B,-35.65028
6463,ZNF599,-35.654217
6464,GDF2,-35.65725
6465,SPC25,-35.659004
6466,DDX39A,-35.659927
6467,EIF3F,-35.660973
6468,CD109,-35.66333
6469,NPTN,-35.672
6470,WDR12,-35.676228
6471,NDUFS1,-35.676506
6472,KCNJ9,-35.676952
6473,NCAPH2,-35.677258
6474,SNRPD2,-35.68607
6475,ZNF431,-35.688488
6476,PFKFB4,-35.691875
6477,STRA6,-35.697483
6478,USP18,-35.699535
6479,NABP1,-35.70249
6480,ALAS1,-35.70394
6481,PFKM,-35.706306
6482,IMMT,-35.706593
6483,EDAR,-35.71547
6484,ZNF592,-35.71786
6485,PAX2,-35.72096
6486,LDHA,-35.72117
6487,SLC40A1,-35.727444
6488,TLK2,-35.729958
6489,NLK,-35.73393
6490,TRIM63,-35.734756
6491,OGG1,-35.734962
6492,KRT2,-35.736134
6493,ASAP2,-35.738186
6494,GSTA1,-35.73837
6495,B4GALT7,-35.739067
6496,PPP1R17,-35.74298
6497,DET1,-35.74338
6498,UTP14C,-35.74452
6499,P2RX6,-35.749992
6500,TBC1D2,-35.7515
6501,PPT2,-35.75202
6502,ABCD4,-35.75211
6503,CPSF1,-35.75633
6504,EFHC1,-35.75775
6505,MAN1B1,-35.75797
6506,MYBPC1,-35.75975
6507,PEA15,-35.77491
6508,ZNF554,-35.775753
6509,SLC2A4,-35.776497
6510,GALNS,-35.782818
6511,STIM1,-35.784542
6512,ATG4D,-35.78798
6513,DSG1,-35.789482
6514,NLGN2,-35.79281
6515,CD96,-35.793625
6516,CRYM,-35.794678
6517,LRRC49,-35.79478
6518,GCSH,-35.796535
6519,RPS6,-35.796585
6520,NTNG1,-35.797203
6521,WDR82,-35.801994
6522,PRKX,-35.80666
6523,ZNF544,-35.80992
6524,ASIC1,-35.81299
6525,SOST,-35.816082
6526,NQO1,-35.816124
6527,ABI3,-35.81781
6528,NR1D2,-35.81866
6529,PIGG,-35.820763
6530,TAX1BP1,-35.82589
6531,RPL7,-35.82716
6532,DAZAP2,-35.833458
6533,PAN3,-35.83354
6534,NUFIP1,-35.838177
6535,PDHX,-35.84
6536,HSF2,-35.845695
6537,RPS23,-35.847023
6538,NUP62,-35.847622
6539,PNKD,-35.848072
6540,ASRGL1,-35.848267
6541,MED20,-35.853146
6542,PDCD4,-35.85493
6543,UBE2D1,-35.856144
6544,FGD3,-35.866467
6545,RPAP2,-35.868725
6546,THAP1,-35.869675
6547,MRPS21,-35.871483
6548,CTSF,-35.876804
6549,HS3ST1,-35.87919
6550,ERGIC3,-35.884785
6551,SYT12,-35.885414
6552,ADAM2,-35.885536
6553,WDR74,-35.886497
6554,HSPA14,-35.892384
6555,SPCS1,-35.89359
6556,GGPS1,-35.89435
6557,PISD,-35.8951
6558,COL4A6,-35.90238
6559,HMBS,-35.90593
6560,CWC25,-35.90879
6561,STX16,-35.912407
6562,GLRA3,-35.913868
6563,TSNARE1,-35.91493
6564,BAK1,-35.920815
6565,MFAP3,-35.922615
6566,C6orf120,-35.923405
6567,PRPF3,-35.92732
6568,MLPH,-35.927464
6569,SLC25A28,-35.93227
6570,ZDHHC8,-35.93309
6571,CD99L2,-35.935642
6572,TFB2M,-35.938026
6573,ALKBH3,-35.939735
6574,HOXC9,-35.94062
6575,GGT7,-35.94129
6576,GSTA2,-35.94191
6577,SGPP1,-35.951637
6578,ZNF589,-35.956577
6579,POLG2,-35.957203
6580,TRIM56,-35.95781
6581,MAN1A2,-35.95984
6582,PGK2,-35.959934
6583,SCARB1,-35.961468
6584,ATP6V1F,-35.962364
6585,NKX3-2,-35.96498
6586,HLA-DOB,-35.96685
6587,FOXA3,-35.969692
6588,NECAP2,-35.97273
6589,MED27,-35.97318
6590,STXBP4,-35.976307
6591,GOSR1,-35.976635
6592,PDLIM7,-35.97673
6593,HTR3D,-35.978226
6594,P4HA3,-35.979465
6595,CTTNBP2NL,-35.97973
6596,RPL18,-35.983364
6597,HHAT,-35.98412
6598,CSNK2B,-35.98563
6599,ZNF566,-35.987076
6600,KLRC1,-35.987316
6601,ENO1,-35.988224
6602,ACAT1,-35.988792
6603,PKP3,-35.991585
6604,PKP2,-35.995167
6605,APOOL,-36.0017
6606,STK35,-36.002113
6607,GH2,-36.005844
6608,KLC4,-36.007065
6609,KCNG2,-36.008755
6610,EDN2,-36.0097
6611,RGR,-36.01039
6612,FBXW5,-36.01695
6613,RFT1,-36.01814
6614,CLDN18,-36.018562
6615,DCAF17,-36.01923
6616,GPR15,-36.01988
6617,PLOD2,-36.020683
6618,STRAP,-36.021152
6619,SAT1,-36.023106
6620,TOLLIP,-36.02386
6621,TRMT10C,-36.025845
6622,DECR1,-36.02674
6623,HOXC6,-36.02843
6624,POR,-36.031563
6625,CMTM3,-36.03605
6626,ENO2,-36.036514
6627,FUCA1,-36.047367
6628,WWP2,-36.049282
6629,RBFOX2,-36.050472
6630,MKS1,-36.056293
6631,CSPG5,-36.058277
6632,RIC8B,-36.0588
6633,CAMK2N2,-36.063763
6634,IFI44,-36.063843
6635,LRPAP1,-36.064163
6636,NKX6-1,-36.066536
6637,MAPK8IP2,-36.067505
6638,CENPP,-36.073933
6639,RBM22,-36.080406
6640,ARL8B,-36.080685
6641,CLDN11,-36.08168
6642,MANEA,-36.082222
6643,C8B,-36.083935
6644,SAA1,-36.08473
6645,EIF2A,-36.0906
6646,CHM,-36.09154
6647,NPPA,-36.0919
6648,ETHE1,-36.09275
6649,EIF3H,-36.093185
6650,FBXO4,-36.094425
6651,CHST4,-36.096497
6652,CCNG1,-36.100143
6653,ELF2,-36.103043
6654,SNAPIN,-36.104553
6655,CPSF2,-36.105164
6656,DGUOK,-36.10708
6657,SPRY3,-36.107357
6658,ADRA2B,-36.111713
6659,ANKLE2,-36.11282
6660,CSTF2,-36.114986
6661,GCC1,-36.11729
6662,DSPP,-36.119812
6663,SLC5A8,-36.12056
6664,KLRF1,-36.121105
6665,SYNE4,-36.12616
6666,TRHR,-36.13082
6667,VAT1,-36.134953
6668,PIGW,-36.137783
6669,MED19,-36.139336
6670,KIFC3,-36.14058
6671,VPS37B,-36.14068
6672,SPPL3,-36.140915
6673,PARD6G,-36.14286
6674,ZNF432,-36.144543
6675,LONRF1,-36.146255
6676,CNOT11,-36.146458
6677,FPGS,-36.14722
6678,NAPA,-36.147346
6679,LCE1C,-36.151
6680,S100A7,-36.15283
6681,GALT,-36.15629
6682,CNTF,-36.163902
6683,CDX1,-36.168774
6684,TNIP1,-36.171135
6685,CYC1,-36.171715
6686,ACTR1A,-36.172024
6687,CNN2,-36.173
6688,ELAC2,-36.173275
6689,SPSB2,-36.17333
6690,RPS27A,-36.17375
6691,ABCB10,-36.174843
6692,TBPL2,-36.17554
6693,PRKRA,-36.175716
6694,DTX2,-36.176952
6695,NUBPL,-36.178467
6696,ARTN,-36.178745
6697,DHX32,-36.17996
6698,MFAP1,-36.183926
6699,GRPR,-36.18397
6700,BTBD6,-36.18437
6701,INPP5J,-36.19048
6702,NAA50,-36.191143
6703,KLHL20,-36.19239
6704,CEACAM1,-36.19292
6705,FAM110C,-36.196
6706,COX7A2L,-36.200134
6707,CNR2,-36.200455
6708,CHP1,-36.20141
6709,PBX3,-36.201847
6710,DBR1,-36.20186
6711,SEMA3B,-36.202156
6712,CEP76,-36.204124
6713,SIPA1,-36.20443
6714,PDCD10,-36.205673
6715,PKN3,-36.2058
6716,FIG4,-36.20734
6717,RIC8A,-36.207714
6718,DYNLT3,-36.209335
6719,KIFC1,-36.21477
6720,DNAAF2,-36.217087
6721,BPNT1,-36.217945
6722,INHBE,-36.21949
6723,HSD17B7,-36.22289
6724,LSM2,-36.225082
6725,BBS5,-36.228188
6726,KLC1,-36.22826
6727,FBXW8,-36.230263
6728,TREML2,-36.23029
6729,FTH1,-36.231113
6730,MORF4L2,-36.232204
6731,NADSYN1,-36.236084
6732,TOR1B,-36.24037
6733,SH3GLB1,-36.240566
6734,NMNAT1,-36.240696
6735,B3GNT8,-36.242935
6736,NEUROG3,-36.244225
6737,SHARPIN,-36.24489
6738,GPATCH1,-36.254646
6739,PYCR2,-36.255207
6740,KIFC2,-36.256123
6741,PSENEN,-36.258465
6742,DCAF16,-36.26097
6743,POLR3D,-36.263172
6744,SNX17,-36.26545
6745,FAM20C,-36.267704
6746,MLLT4,-36.268238
6747,COMMD9,-36.268578
6748,U2AF2,-36.27145
6749,TTC30B,-36.278618
6750,ZNF860,-36.280872
6751,TNNT1,-36.285313
6752,PLA2G10,-36.28725
6753,RAB3GAP1,-36.28783
6754,NAGK,-36.29109
6755,COLGALT2,-36.297775
6756,SERPINA4,-36.30026
6757,AQP5,-36.300346
6758,DCXR,-36.303593
6759,ADO,-36.304646
6760,USP39,-36.30483
6761,UBE2A,-36.306133
6762,VPS11,-36.307636
6763,DTYMK,-36.30949
6764,TMSB4X,-36.310978
6765,PTGIR,-36.31228
6766,UCK1,-36.32039
6767,FTL,-36.324524
6768,RNGTT,-36.326065
6769,CCDC106,-36.326725
6770,ZSCAN32,-36.32732
6771,GOLPH3,-36.331257
6772,RIT2,-36.33655
6773,MAGOHB,-36.338886
6774,FKBP6,-36.342533
6775,KIF27,-36.343376
6776,CALB1,-36.344906
6777,RALB,-36.349346
6778,MRPS7,-36.35094
6779,BMP10,-36.35131
6780,SCNN1A,-36.35282
6781,OPHN1,-36.354126
6782,SPC24,-36.35651
6783,RUFY1,-36.360996
6784,ACTG2,-36.37034
6785,CRADD,-36.374264
6786,ANXA7,-36.375523
6787,ZNF473,-36.379204
6788,ADIPOR2,-36.38169
6789,GBA2,-36.382614
6790,GM2A,-36.384026
6791,FAAH,-36.387608
6792,B3GALT4,-36.388298
6793,CALM2,-36.389362
6794,ERAL1,-36.391315
6795,RPS25,-36.396145
6796,NIPA2,-36.397636
6797,MCRS1,-36.397827
6798,VWA1,-36.398247
6799,S100A13,-36.398605
6800,HMGN2,-36.39892
6801,TST,-36.40775
6802,ZMYND10,-36.408333
6803,NPFFR1,-36.409096
6804,PANK4,-36.40963
6805,LEFTY1,-36.410194
6806,KLK1,-36.41413
6807,LPXN,-36.41491
6808,GSDMB,-36.415386
6809,TEAD3,-36.419018
6810,EXOC8,-36.419495
6811,CAP1,-36.419567
6812,GORASP2,-36.424385
6813,MC1R,-36.42831
6814,TMED4,-36.42909
6815,SWSAP1,-36.431175
6816,MID1IP1,-36.43241
6817,MC5R,-36.434887
6818,B3GALNT1,-36.435173
6819,ZNF561,-36.437874
6820,ZNF529,-36.439205
6821,SF3A3,-36.43993
6822,DPEP1,-36.440784
6823,RANBP3,-36.44084
6824,FFAR3,-36.445854
6825,NME1-NME2,-36.448116
6826,PIGV,-36.44989
6827,MYLK2,-36.457485
6828,NPHP1,-36.458477
6829,XK,-36.45933
6830,ADRB1,-36.461803
6831,MUC12,-36.46299
6832,BTBD2,-36.46411
6833,MCMBP,-36.46529
6834,PLSCR1,-36.46809
6835,GGCT,-36.47026
6836,PTCD3,-36.470776
6837,TULP3,-36.473015
6838,NOC3L,-36.47583
6839,HPS5,-36.47894
6840,PHAX,-36.484905
6841,KBTBD6,-36.48521
6842,HCST,-36.491516
6843,WSB2,-36.49172
6844,TRIM27,-36.49319
6845,SGCG,-36.496494
6846,GXYLT1,-36.496567
6847,ZNF219,-36.49732
6848,C1GALT1C1,-36.497925
6849,SPRR2A,-36.49907
6850,MINPP1,-36.501976
6851,HADHA,-36.502937
6852,MYSM1,-36.504677
6853,GK2,-36.50676
6854,ELP2,-36.50813
6855,PCGF6,-36.51719
6856,GPR83,-36.523106
6857,TBC1D7,-36.52996
6858,KRT7,-36.531414
6859,UBE2Q1,-36.53339
6860,GXYLT2,-36.533863
6861,STX12,-36.534737
6862,SEC13,-36.537605
6863,DAZL,-36.53857
6864,UHRF1,-36.538795
6865,CYBA,-36.540607
6866,DDX52,-36.5408
6867,GOLIM4,-36.54149
6868,DDHD1,-36.542004
6869,TDP2,-36.54601
6870,ODC1,-36.546535
6871,NT5C3A,-36.547848
6872,HNRNPA0,-36.547997
6873,SPCS3,-36.54803
6874,SNRNP27,-36.54823
6875,F2RL1,-36.54871
6876,RBM15B,-36.55201
6877,FBXL12,-36.55232
6878,RAB1B,-36.552513
6879,BHLHE40,-36.557278
6880,ZNF74,-36.558586
6881,TSG101,-36.560345
6882,RPF2,-36.561096
6883,HADH,-36.561153
6884,OR51B6,-36.56492
6885,FDFT1,-36.570267
6886,PCGF3,-36.57345
6887,AK2,-36.57383
6888,IFT80,-36.577503
6889,HES6,-36.579666
6890,CKLF,-36.579945
6891,KISS1,-36.580235
6892,PPP2R3B,-36.58032
6893,ZNF224,-36.584835
6894,GGA1,-36.585686
6895,BCAT2,-36.58632
6896,IP6K3,-36.587154
6897,BUD13,-36.58796
6898,UNC119B,-36.59176
6899,CCR8,-36.593002
6900,RPL7A,-36.596245
6901,DRD1,-36.60198
6902,KRT26,-36.60339
6903,CD2BP2,-36.60372
6904,SLPI,-36.60401
6905,RMDN2,-36.604942
6906,WIPI2,-36.60604
6907,TOM1,-36.615074
6908,PDZD7,-36.6152
6909,RCHY1,-36.616055
6910,PTCRA,-36.62057
6911,KIR2DL4,-36.624912
6912,HABP2,-36.625294
6913,TMC8,-36.63484
6914,RAD51D,-36.63569
6915,PREPL,-36.638794
6916,BAG5,-36.639355
6917,NVL,-36.639755
6918,OAT,-36.645702
6919,SMYD2,-36.64594
6920,CCNY,-36.650764
6921,FBXO22,-36.652866
6922,NUCB1,-36.65395
6923,SRGAP2,-36.65487
6924,PRDM4,-36.655003
6925,COX20,-36.655228
6926,APOBEC1,-36.658134
6927,PMPCA,-36.658184
6928,IRF2BP1,-36.659473
6929,CDK5R2,-36.668777
6930,KRT10,-36.67138
6931,APOL1,-36.676136
6932,PSME1,-36.677135
6933,ASB7,-36.680073
6934,KCNJ6,-36.682137
6935,CALML5,-36.68378
6936,PRPF39,-36.68419
6937,CRLF1,-36.684425
6938,LIN7C,-36.685925
6939,ACSS1,-36.690372
6940,ALDH5A1,-36.69087
6941,ZFYVE28,-36.692097
6942,METTL3,-36.695484
6943,LSS,-36.699486
6944,COG2,-36.70638
6945,TBX22,-36.708942
6946,PBX2,-36.709732
6947,EAF1,-36.711697
6948,MAT2B,-36.714157
6949,KISS1R,-36.716694
6950,DYNC2LI1,-36.717476
6951,NAGLU,-36.71847
6952,PARVA,-36.71962
6953,UPF3A,-36.723564
6954,PYY,-36.72546
6955,OXER1,-36.7266
6956,ATP6V1G1,-36.72795
6957,ZNF383,-36.729023
6958,VTI1B,-36.73136
6959,VPS26A,-36.73187
6960,RPL27,-36.739082
6961,ARSI,-36.739185
6962,XYLT2,-36.743324
6963,CXCL16,-36.744698
6964,LY6E,-36.748344
6965,KRT31,-36.750374
6966,KIF3C,-36.75183
6967,ACTR5,-36.753788
6968,DDX56,-36.75591
6969,SSB,-36.756058
6970,DHX35,-36.758987
6971,NR1H3,-36.76013
6972,CHN1,-36.7626
6973,TTC8,-36.76366
6974,MAFA,-36.767097
6975,IPMK,-36.768238
6976,SLC12A1,-36.768597
6977,RPL11,-36.769413
6978,GTPBP10,-36.77032
6979,GAPDHS,-36.77152
6980,KDM7A,-36.77336
6981,TP53AIP1,-36.778004
6982,ATF1,-36.778465
6983,HRK,-36.779762
6984,CHN2,-36.78101
6985,CD70,-36.78541
6986,CACNG5,-36.78549
6987,CCL28,-36.787727
6988,HIGD1A,-36.788242
6989,ERN1,-36.79272
6990,DCUN1D5,-36.793564
6991,OTUB1,-36.79408
6992,EXOC3,-36.795094
6993,DPM2,-36.795887
6994,UCK2,-36.796345
6995,HSD3B2,-36.79934
6996,MTMR14,-36.799366
6997,RIT1,-36.801643
6998,CLDN15,-36.80607
6999,PPIL2,-36.807564
7000,ANO8,-36.81281
7001,PANK2,-36.813698
7002,FGF17,-36.81384
7003,LRRC41,-36.814754
7004,MRPL11,-36.81902
7005,CRBN,-36.819042
7006,TMEM97,-36.82468
7007,LONP2,-36.828262
7008,EGLN2,-36.82916
7009,MCCC1,-36.83245
7010,PITPNM1,-36.83905
7011,COPZ2,-36.840572
7012,RPS11,-36.848156
7013,DNAJC7,-36.848694
7014,NFATC2IP,-36.848717
7015,COLEC10,-36.852768
7016,GP9,-36.862965
7017,DNAJB12,-36.863712
7018,RALY,-36.865013
7019,BCL2L10,-36.86891
7020,RPS16,-36.869328
7021,RND3,-36.87718
7022,FTSJ3,-36.87928
7023,M6PR,-36.882027
7024,HEBP2,-36.882896
7025,RNF220,-36.885944
7026,CNTN3,-36.886745
7027,KIF9,-36.88823
7028,LDHB,-36.888866
7029,FCGR3B,-36.88999
7030,ZNF526,-36.895046
7031,NPFFR2,-36.8954
7032,ATP6V0E1,-36.897217
7033,GPSM1,-36.898373
7034,SLC45A2,-36.901226
7035,AKAP8,-36.902534
7036,ACAD8,-36.905106
7037,LOXL3,-36.90849
7038,NPBWR2,-36.911983
7039,KRT18,-36.91448
7040,PROZ,-36.917423
7041,GPA33,-36.919468
7042,USH1G,-36.925987
7043,GIPR,-36.929256
7044,ELAVL2,-36.93073
7045,AP3D1,-36.932194
7046,CHRNA5,-36.937973
7047,CSNK1G3,-36.94346
7048,FBXO27,-36.945545
7049,HCAR1,-36.94955
7050,PARL,-36.95242
7051,GEMIN2,-36.955357
7052,SC5D,-36.95544
7053,VPS41,-36.9558
7054,PAIP1,-36.956566
7055,CHCHD3,-36.957607
7056,CD1B,-36.96153
7057,DDX47,-36.96287
7058,TIMM50,-36.966675
7059,KLK6,-36.96843
7060,MED30,-36.96993
7061,PDHA1,-36.97373
7062,GTF2IRD2,-36.975437
7063,ADAM28,-36.97904
7064,SERPINF2,-36.984764
7065,TRIM3,-36.987854
7066,COL8A2,-36.988335
7067,KRT23,-36.988445
7068,RNF138,-36.990303
7069,IGSF8,-36.996616
7070,ANP32A,-37.00019
7071,KLC3,-37.001865
7072,PJA1,-37.002155
7073,GLRX,-37.003765
7074,LPCAT1,-37.004684
7075,EIF6,-37.008602
7076,NLRC3,-37.01613
7077,GFM2,-37.017494
7078,PPP1R18,-37.019096
7079,AATF,-37.019436
7080,CHCHD2,-37.020214
7081,LAMTOR5,-37.02107
7082,ELP4,-37.021244
7083,NASP,-37.021294
7084,VAPB,-37.021824
7085,PRLHR,-37.0283
7086,DDX19B,-37.03114
7087,TFB1M,-37.033134
7088,MMP20,-37.033794
7089,ZNF445,-37.03431
7090,CLDN7,-37.037937
7091,TNNI2,-37.038025
7092,ZNF830,-37.03899
7093,AMPD2,-37.042034
7094,KATNB1,-37.046803
7095,LYPLA1,-37.05192
7096,SREK1,-37.053944
7097,ULBP1,-37.055943
7098,VPS18,-37.056274
7099,GTF2A2,-37.056717
7100,IL15,-37.057682
7101,CNOT7,-37.058167
7102,RAB7A,-37.06303
7103,NAA16,-37.06598
7104,STAP2,-37.065983
7105,B4GALT2,-37.06939
7106,ZNF622,-37.07155
7107,MTNR1B,-37.07884
7108,NSF,-37.079224
7109,BCKDHA,-37.081463
7110,VRK3,-37.081974
7111,THSD4,-37.086502
7112,GRM6,-37.089966
7113,GAA,-37.093243
7114,CRISP3,-37.096554
7115,ASL,-37.09683
7116,HAUS8,-37.097897
7117,EARS2,-37.09938
7118,PTPRCAP,-37.101147
7119,HMG20B,-37.101242
7120,TMEM30A,-37.102287
7121,YARS2,-37.103146
7122,S1PR4,-37.107243
7123,FARP2,-37.108944
7124,CHRNG,-37.11395
7125,CERS5,-37.11444
7126,KHK,-37.117165
7127,TBCE,-37.12139
7128,REEP1,-37.12384
7129,SNRPB2,-37.125504
7130,RAB5B,-37.127487
7131,AP3M2,-37.129276
7132,ZC3H8,-37.130043
7133,CHRM2,-37.136986
7134,PCCB,-37.137947
7135,MFSD12,-37.139065
7136,MRPL1,-37.139442
7137,SOX13,-37.14233
7138,PSMF1,-37.146572
7139,CAMKK2,-37.14787
7140,SRP54,-37.151245
7141,GIT1,-37.161793
7142,RPS24,-37.169228
7143,OTULIN,-37.169903
7144,UBE2S,-37.17478
7145,RPS13,-37.18111
7146,GHSR,-37.1812
7147,LY6H,-37.183254
7148,P2RY14,-37.18435
7149,STUB1,-37.186836
7150,ITPKC,-37.18906
7151,PLD2,-37.19102
